image_path,ordor,familia,genus,species
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bide/Image-411_2024-11-30.jpg,1,1,2,2
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bide/Image-430_2024-11-30.jpg,1,1,2,2
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bide/Image-429_2024-11-30.jpg,1,1,2,2
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bide/Image-426_2024-11-30.jpg,1,1,2,2
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bide/Image-513_2024-11-30.jpg,1,1,2,2
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bide/Image-491_2024-11-30.jpg,1,1,2,2
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-130_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-150_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-175_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-118_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-111_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-162_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-119_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-191_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-159_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-109_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-115_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-117_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-106_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-163_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-152_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-207_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-170_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-158_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-205_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-147_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-127_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-102_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-145_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-126_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-128_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-120_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-199_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-140_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-156_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-185_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-137_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-172_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-171_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-174_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-165_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-193_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-186_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-181_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-184_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-149_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-167_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-168_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-154_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-189_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-155_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-151_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-112_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-116_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-104_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-132_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-141_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-148_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-176_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-166_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-134_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-122_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-144_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-133_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-125_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-160_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-194_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-202_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-113_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-146_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-173_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-177_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-203_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-114_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-197_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/bras/Image-131_2024-12-05.jpg,4,8,13,3
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-341_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-352_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-362_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-380_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-423_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-379_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-417_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-392_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-364_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-415_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-346_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-408_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-373_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-393_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-356_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-347_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-349_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-438_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-440_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-432_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-427_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-413_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-366_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-416_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-369_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-412_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-368_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-365_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-350_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-434_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-419_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-437_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-389_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-403_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-433_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-426_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-401_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-367_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-406_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-384_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-351_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-421_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-358_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-397_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-395_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-363_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-394_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-359_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-375_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-343_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-409_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-387_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-381_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-360_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-377_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-435_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-370_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-339_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-418_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-382_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-430_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-441_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-345_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-414_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-391_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-378_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-439_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-399_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-398_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-424_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-386_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-357_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-442_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-372_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-411_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-396_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-353_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-402_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-383_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro/Image-422_2024-12-02.jpg,1,1,5,4
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-72_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-33_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-84_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-24_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-32_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-105_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-37_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-16_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-28_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-4_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-95_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-22_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-53_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-106_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-39_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-64_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-99_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-15_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-81_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-61_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-13_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-76_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-78_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-35_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-25_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-56_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-26_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-74_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-6_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-87_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-66_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-70_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-1_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-58_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-75_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-60_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-38_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-40_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-98_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-93_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-20_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-27_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-31_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-57_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-83_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-34_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-97_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-49_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-91_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-101_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-90_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-100_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-29_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-2_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-67_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-3_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-51_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-65_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-80_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-107_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-41_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-8_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-52_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-103_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-18_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-85_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-104_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-63_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-69_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-5_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-30_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-42_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-88_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-62_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-68_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_1/Image-96_2024-12-20.jpg,1,1,5,5
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_2/Image-249_2024-12-05.jpg,1,1,5,6
/home/dubu/manh/dongvan-yolo/dataset-dongvan-train/train/chro_2/Image-284_2024-12-05.jpg,1,1,5,6
